"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PLM00012424","STRACHOWICE, PL","2022-12-13","0.03","0.8","24","29",
"PLM00012424","STRACHOWICE, PL","2022-12-14","0.00","0.8","19","26",
"PLM00012424","STRACHOWICE, PL","2022-12-15","0.01","1.2","25","36",
"PLM00012424","STRACHOWICE, PL","2022-12-16","0.00","1.2","26","28","19"
"PLM00012424","STRACHOWICE, PL","2022-12-17","0.17","3.9","24","27",
"PLM00012424","STRACHOWICE, PL","2022-12-18","0.04","3.9","21","24",
"PLM00012424","STRACHOWICE, PL","2022-12-19","0.00","3.5","26",,
"PLM00012424","STRACHOWICE, PL","2022-12-20","0.06","2.4","35","38",
"PLM00012424","STRACHOWICE, PL","2022-12-21","0.01","2.0","37",,
"PLM00012424","STRACHOWICE, PL","2022-12-22","0.08",,"44","49","37"
"PLM00012424","STRACHOWICE, PL","2022-12-23","0.01",,"44",,"36"
"PLM00012424","STRACHOWICE, PL","2022-12-24","0.22",,"46","50",
"PLM00012424","STRACHOWICE, PL","2022-12-25","0.16",,"42","51","34"
"PLM00012424","STRACHOWICE, PL","2022-12-26","0.01",,"49","56","42"
"PLM00012424","STRACHOWICE, PL","2022-12-27","0.06",,"40","49",
"PLM00012424","STRACHOWICE, PL","2022-12-28","0.00",,"41",,"30"
"PLM00012424","STRACHOWICE, PL","2022-12-29","0.00",,"48","52",
"PLM00012424","STRACHOWICE, PL","2022-12-30","0.00",,"45",,"36"
"PLM00012424","STRACHOWICE, PL","2022-12-31","0.00",,"55",,"39"
"PLM00012424","STRACHOWICE, PL","2023-01-01","0.00",,"59","64",
"PLM00012424","STRACHOWICE, PL","2023-01-02","0.00",,"53","58","48"
"PLM00012424","STRACHOWICE, PL","2023-01-03","0.00",,"44","52",
"PLM00012424","STRACHOWICE, PL","2023-01-04","0.00",,"40",,
"PLM00012424","STRACHOWICE, PL","2023-01-05","0.08",,"48",,
"PLM00012424","STRACHOWICE, PL","2023-01-06","0.10",,"40","49",
"PLM00012424","STRACHOWICE, PL","2023-01-07","0.00",,"43","53",
"PLM00012424","STRACHOWICE, PL","2023-01-08","0.00",,"39","49",
"PLM00012424","STRACHOWICE, PL","2023-01-09","0.02",,"39","46",
"PLM00012424","STRACHOWICE, PL","2023-01-10","0.01",,"41",,
"PLM00012424","STRACHOWICE, PL","2023-01-11","0.00",,"40",,"30"
"PLM00012424","STRACHOWICE, PL","2023-01-12","0.12",,"45","50","38"
"PLM00012424","STRACHOWICE, PL","2023-01-13","0.00",,"47","53",
"PLM00012424","STRACHOWICE, PL","2023-01-14","0.00",,"43","49","38"
"PLM00012424","STRACHOWICE, PL","2023-01-15","0.03",,"44","51",
"PLM00012424","STRACHOWICE, PL","2023-01-16","0.02",,"39","45",
"PLM00012424","STRACHOWICE, PL","2023-01-17","0.00",,"37","45",
"PLM00012424","STRACHOWICE, PL","2023-01-18","0.02",,"34","36","26"
"PLM00012424","STRACHOWICE, PL","2023-01-19","0.04",,"31","38",
"PLM00012424","STRACHOWICE, PL","2023-01-20","0.00",,"29",,"22"
"PLM00012424","STRACHOWICE, PL","2023-01-21","0.04","0.4","31",,"29"
"PLM00012424","STRACHOWICE, PL","2023-01-22","0.10","1.2","34","35",
"PLM00012424","STRACHOWICE, PL","2023-01-23","0.07","0.8","34",,"33"
"PLM00012424","STRACHOWICE, PL","2023-01-24","0.00",,"36","38",
"PLM00012424","STRACHOWICE, PL","2023-01-25","0.00",,"35","37",
"PLM00012424","STRACHOWICE, PL","2023-01-26","0.00",,"34",,
"PLM00012424","STRACHOWICE, PL","2023-01-27","0.00",,"33","35",
"PLM00012424","STRACHOWICE, PL","2023-01-28","0.03",,"30","34",
"PLM00012424","STRACHOWICE, PL","2023-01-29","0.00",,"31","35","28"
"PLM00012424","STRACHOWICE, PL","2023-01-30","0.00",,"35","40","29"
"PLM00012424","STRACHOWICE, PL","2023-01-31","0.07",,"38",,
"PLM00012424","STRACHOWICE, PL","2023-02-01","0.14",,"39","42","35"
"PLM00012424","STRACHOWICE, PL","2023-02-02","0.15",,"37","41",
"PLM00012424","STRACHOWICE, PL","2023-02-03","0.07","0.4","36",,
"PLM00012424","STRACHOWICE, PL","2023-02-04","0.40",,"33","42",
"PLM00012424","STRACHOWICE, PL","2023-02-05","0.00",,"27","32",
"PLM00012424","STRACHOWICE, PL","2023-02-06","0.00",,"26","33",
"PLM00012424","STRACHOWICE, PL","2023-02-07","0.00",,"25","34","15"
"PLM00012424","STRACHOWICE, PL","2023-02-08","0.00",,"28","34",
"PLM00012424","STRACHOWICE, PL","2023-02-09","0.00",,"31","41",
"PLM00012424","STRACHOWICE, PL","2023-02-10","0.00",,"34","39","24"
"PLM00012424","STRACHOWICE, PL","2023-02-11",,,"39","43","32"
"PLM00012424","STRACHOWICE, PL","2023-02-12","0.01",,"43","49",
"PLM00012424","STRACHOWICE, PL","2023-02-13","0.01",,"42","45",
"PLM00012424","STRACHOWICE, PL","2023-02-14","0.01",,"39","43",
"PLM00012424","STRACHOWICE, PL","2023-02-15","0.00",,"35","47",
"PLM00012424","STRACHOWICE, PL","2023-02-16","0.00",,"36","49",
"PLM00012424","STRACHOWICE, PL","2023-02-17","0.00",,"46",,"34"
"PLM00012424","STRACHOWICE, PL","2023-02-18","0.05",,"46","56","42"
"PLM00012424","STRACHOWICE, PL","2023-02-19","0.28",,"39","51",
"PLM00012424","STRACHOWICE, PL","2023-02-20","0.14",,"45","55","30"
"PLM00012424","STRACHOWICE, PL","2023-02-21","0.00",,"48","54",
"PLM00012424","STRACHOWICE, PL","2023-02-22","0.00",,"42","49",
"PLM00012424","STRACHOWICE, PL","2023-02-23","0.00",,"42","53",
"PLM00012424","STRACHOWICE, PL","2023-02-24",,,"44","46",
"PLM00012424","STRACHOWICE, PL","2023-02-25","0.08",,"36","41",
"PLM00012424","STRACHOWICE, PL","2023-02-26","0.02","0.4","33","37","32"
"PLM00012424","STRACHOWICE, PL","2023-02-27","0.00","0.4","32","38",
"PLM00012424","STRACHOWICE, PL","2023-02-28","0.00",,"33","41",
"PLM00012424","STRACHOWICE, PL","2023-03-01","0.00",,"30","44",
"PLM00012424","STRACHOWICE, PL","2023-03-02","0.00",,"33","48",
"PLM00012424","STRACHOWICE, PL","2023-03-03",,,"32","34","30"
"PLM00012424","STRACHOWICE, PL","2023-03-04","0.00",,"37","42","32"
"PLM00012424","STRACHOWICE, PL","2023-03-05","0.02","0.4","33","40",
"PLM00012424","STRACHOWICE, PL","2023-03-06","0.06","0.8","35",,"29"
"PLM00012424","STRACHOWICE, PL","2023-03-07","0.02","0.4","38","45","29"
"PLM00012424","STRACHOWICE, PL","2023-03-08","0.05","0.4","36","43","32"
"PLM00012424","STRACHOWICE, PL","2023-03-09","0.14",,"37",,
"PLM00012424","STRACHOWICE, PL","2023-03-10","0.10",,"49","58",
"PLM00012424","STRACHOWICE, PL","2023-03-11","0.04",,"36","52",
"PLM00012424","STRACHOWICE, PL","2023-03-12","0.04",,"37","44","29"
"PLM00012424","STRACHOWICE, PL","2023-03-13","0.00",,"50","56","39"
"PLM00012424","STRACHOWICE, PL","2023-03-14","0.02",,"51",,
"PLM00012424","STRACHOWICE, PL","2023-03-15","0.07",,"36","53",
"PLM00012424","STRACHOWICE, PL","2023-03-16","0.00",,"36","47",
"PLM00012424","STRACHOWICE, PL","2023-03-17","0.00",,"40","55",
"PLM00012424","STRACHOWICE, PL","2023-03-18","0.00",,"47","60",
"PLM00012424","STRACHOWICE, PL","2023-03-19","0.00",,"48","63","34"
"PLM00012424","STRACHOWICE, PL","2023-03-20","0.02",,"50","62","45"
"PLM00012424","STRACHOWICE, PL","2023-03-21","0.06",,"49",,"45"
"PLM00012424","STRACHOWICE, PL","2023-03-22","0.01",,"54","65",
"PLM00012424","STRACHOWICE, PL","2023-03-23","0.00",,"57","64","44"
"PLM00012424","STRACHOWICE, PL","2023-03-24","0.00",,"57","67",
"PLM00012424","STRACHOWICE, PL","2023-03-25","0.02",,"49","59","42"
"PLM00012424","STRACHOWICE, PL","2023-03-26","0.02",,"48","54",
"PLM00012424","STRACHOWICE, PL","2023-03-27","0.06",,"38","49",
"PLM00012424","STRACHOWICE, PL","2023-03-28","0.06","0.4","34","40",
"PLM00012424","STRACHOWICE, PL","2023-03-29","0.00",,"39","53","23"
"PLM00012424","STRACHOWICE, PL","2023-03-30","0.00",,"51","60","42"
"PLM00012424","STRACHOWICE, PL","2023-03-31","0.00",,"51","60","42"
"PLM00012424","STRACHOWICE, PL","2023-04-01","0.32",,"49","54",
"PLM00012424","STRACHOWICE, PL","2023-04-02","0.46",,"40","50",
"PLM00012424","STRACHOWICE, PL","2023-04-03","0.00",,"36",,
"PLM00012424","STRACHOWICE, PL","2023-04-04","0.00",,"33","39",
"PLM00012424","STRACHOWICE, PL","2023-04-05","0.00",,"33","43",
"PLM00012424","STRACHOWICE, PL","2023-04-06","0.00",,"37","48",
"PLM00012424","STRACHOWICE, PL","2023-04-07","0.00",,"38","44",
"PLM00012424","STRACHOWICE, PL","2023-04-08","0.23",,"44","51",
"PLM00012424","STRACHOWICE, PL","2023-04-09","0.00",,"44","49",
"PLM00012424","STRACHOWICE, PL","2023-04-10","0.08",,"47","58",
"PLM00012424","STRACHOWICE, PL","2023-04-11","0.00",,"44",,
"PLM00012424","STRACHOWICE, PL","2023-04-12","0.15",,"45","57","32"
"PLM00012424","STRACHOWICE, PL","2023-04-13","0.00",,"46",,"41"
"PLM00012424","STRACHOWICE, PL","2023-04-14","0.26",,"47","53",
"PLM00012424","STRACHOWICE, PL","2023-04-15","0.14",,"51","58",
"PLM00012424","STRACHOWICE, PL","2023-04-16","0.00",,"49","61","38"
"PLM00012424","STRACHOWICE, PL","2023-04-17","0.00",,"52",,
"PLM00012424","STRACHOWICE, PL","2023-04-18","0.08",,"51","57",
"PLM00012424","STRACHOWICE, PL","2023-04-19","0.04",,"43","54",
"PLM00012424","STRACHOWICE, PL","2023-04-20","0.00",,"49","61",
"PLM00012424","STRACHOWICE, PL","2023-04-21","0.00",,"54","68",
"PLM00012424","STRACHOWICE, PL","2023-04-22","0.00",,"54","68","36"
"PLM00012424","STRACHOWICE, PL","2023-04-23","0.03",,"56","70",
"PLM00012424","STRACHOWICE, PL","2023-04-24","0.02",,"55","62",
"PLM00012424","STRACHOWICE, PL","2023-04-25","0.00",,"47","56",
"PLM00012424","STRACHOWICE, PL","2023-04-26","0.00",,"42","50",
"PLM00012424","STRACHOWICE, PL","2023-04-27","0.00",,"44","53",
"PLM00012424","STRACHOWICE, PL","2023-04-28","0.00",,"52","65","36"
"PLM00012424","STRACHOWICE, PL","2023-04-29","0.00",,"54",,
"PLM00012424","STRACHOWICE, PL","2023-04-30","0.06",,"51","60",
"PLM00012424","STRACHOWICE, PL","2023-05-01","0.00",,"53","67","32"
"PLM00012424","STRACHOWICE, PL","2023-05-02","0.00",,"57",,"48"
"PLM00012424","STRACHOWICE, PL","2023-05-03","0.00",,"51","60",
"PLM00012424","STRACHOWICE, PL","2023-05-04","0.00",,"52","65",
"PLM00012424","STRACHOWICE, PL","2023-05-05","0.00",,"58","70",
"PLM00012424","STRACHOWICE, PL","2023-05-06","0.00",,"50","65",
"PLM00012424","STRACHOWICE, PL","2023-05-07","0.31",,"47","51",
"PLM00012424","STRACHOWICE, PL","2023-05-08","0.00",,"48","59",
"PLM00012424","STRACHOWICE, PL","2023-05-09","0.00",,"52","65",
"PLM00012424","STRACHOWICE, PL","2023-05-10","0.00",,"57","70",
"PLM00012424","STRACHOWICE, PL","2023-05-11","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2023-05-12","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2023-05-13","0.00",,"57","68","45"
"PLM00012424","STRACHOWICE, PL","2023-05-14","0.00",,"57",,"42"
"PLM00012424","STRACHOWICE, PL","2023-05-15","0.30",,"55","64",
"PLM00012424","STRACHOWICE, PL","2023-05-16","0.06",,"54",,"47"
"PLM00012424","STRACHOWICE, PL","2023-05-17","0.24",,"50","55",
"PLM00012424","STRACHOWICE, PL","2023-05-18","0.00",,"51","62",
"PLM00012424","STRACHOWICE, PL","2023-05-19","0.00",,"53","60",
"PLM00012424","STRACHOWICE, PL","2023-05-20","0.00",,"58","67",
"PLM00012424","STRACHOWICE, PL","2023-05-21","0.00",,"68","79","51"
"PLM00012424","STRACHOWICE, PL","2023-05-22","0.00",,"66","76",
"PLM00012424","STRACHOWICE, PL","2023-05-23","0.02",,"61","71",
"PLM00012424","STRACHOWICE, PL","2023-05-24","0.04",,"54","64",
"PLM00012424","STRACHOWICE, PL","2023-05-25","0.00",,"56","68",
"PLM00012424","STRACHOWICE, PL","2023-05-26","0.00",,"59","70",
"PLM00012424","STRACHOWICE, PL","2023-05-27","0.00",,"56","68",
"PLM00012424","STRACHOWICE, PL","2023-05-28","0.00",,"58","72",
"PLM00012424","STRACHOWICE, PL","2023-05-29","0.00",,"62","75",
"PLM00012424","STRACHOWICE, PL","2023-05-30","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2023-05-31","0.00",,"62","76",
"PLM00012424","STRACHOWICE, PL","2023-06-01","0.00",,"65","80",
"PLM00012424","STRACHOWICE, PL","2023-06-02","0.00",,"58","75",
"PLM00012424","STRACHOWICE, PL","2023-06-03","0.00",,"56","67",
"PLM00012424","STRACHOWICE, PL","2023-06-04","0.00",,"60","74","41"
"PLM00012424","STRACHOWICE, PL","2023-06-05","0.00",,"65","78",
"PLM00012424","STRACHOWICE, PL","2023-06-06","0.02",,"68","80",
"PLM00012424","STRACHOWICE, PL","2023-06-07","0.00",,"66","79",
"PLM00012424","STRACHOWICE, PL","2023-06-08","0.27",,"69","83","55"
"PLM00012424","STRACHOWICE, PL","2023-06-09","0.00",,"63","79",
"PLM00012424","STRACHOWICE, PL","2023-06-10","0.15",,"69","83",
"PLM00012424","STRACHOWICE, PL","2023-06-11","0.00",,"67","78",
"PLM00012424","STRACHOWICE, PL","2023-06-12","0.00",,"65","76",
"PLM00012424","STRACHOWICE, PL","2023-06-13","0.00",,"58","72","45"
"PLM00012424","STRACHOWICE, PL","2023-06-14","0.00",,"58",,
"PLM00012424","STRACHOWICE, PL","2023-06-15","0.00",,"61","72",
"PLM00012424","STRACHOWICE, PL","2023-06-16","0.00",,"61","75","49"
"PLM00012424","STRACHOWICE, PL","2023-06-17","0.00",,"62","74",
"PLM00012424","STRACHOWICE, PL","2023-06-18","0.00",,"66","79",
"PLM00012424","STRACHOWICE, PL","2023-06-19","0.00",,"70","85","53"
"PLM00012424","STRACHOWICE, PL","2023-06-20","0.00",,"76","90","60"
"PLM00012424","STRACHOWICE, PL","2023-06-21","0.24",,"76","90",
"PLM00012424","STRACHOWICE, PL","2023-06-22","0.00",,"76","86","64"
"PLM00012424","STRACHOWICE, PL","2023-06-23","0.21",,"71","83",
"PLM00012424","STRACHOWICE, PL","2023-06-24","1.01",,"65","78",
"PLM00012424","STRACHOWICE, PL","2023-06-25","0.05",,"67",,
"PLM00012424","STRACHOWICE, PL","2023-06-26","0.00",,"72","85",
"PLM00012424","STRACHOWICE, PL","2023-06-27","0.79",,"62","77",
"PLM00012424","STRACHOWICE, PL","2023-06-28","0.06",,"60",,"51"
"PLM00012424","STRACHOWICE, PL","2023-06-29","0.00",,"67","79",
"PLM00012424","STRACHOWICE, PL","2023-06-30","0.00",,"67",,"60"
"PLM00012424","STRACHOWICE, PL","2023-07-01","0.05",,"67","77",
"PLM00012424","STRACHOWICE, PL","2023-07-02","0.00",,"67","76",
"PLM00012424","STRACHOWICE, PL","2023-07-03","0.00",,"68","79","59"
"PLM00012424","STRACHOWICE, PL","2023-07-04","0.00",,"68","80",
"PLM00012424","STRACHOWICE, PL","2023-07-05","0.02",,"68","85","54"
"PLM00012424","STRACHOWICE, PL","2023-07-06","0.00",,"66","78",
"PLM00012424","STRACHOWICE, PL","2023-07-07","0.00",,"68","81","52"
"PLM00012424","STRACHOWICE, PL","2023-07-08","0.00",,"72","87","52"
"PLM00012424","STRACHOWICE, PL","2023-07-09","0.00",,"74","89",
"PLM00012424","STRACHOWICE, PL","2023-07-10","0.01",,"71","84","58"
"PLM00012424","STRACHOWICE, PL","2023-07-11","0.00",,"72","85",
"PLM00012424","STRACHOWICE, PL","2023-07-12","0.00",,"73","88",
"PLM00012424","STRACHOWICE, PL","2023-07-13","0.21",,"68","80",
"PLM00012424","STRACHOWICE, PL","2023-07-14","0.28",,"68","79",
"PLM00012424","STRACHOWICE, PL","2023-07-15","0.00",,"77","94",
"PLM00012424","STRACHOWICE, PL","2023-07-16","0.00",,"74","89",
"PLM00012424","STRACHOWICE, PL","2023-07-17","0.00",,"75","85",
"PLM00012424","STRACHOWICE, PL","2023-07-18","0.00",,"69","81","56"
"PLM00012424","STRACHOWICE, PL","2023-07-19","0.00",,"71","85",
"PLM00012424","STRACHOWICE, PL","2023-07-20","0.12",,"65","80",
"PLM00012424","STRACHOWICE, PL","2023-07-21","0.04",,"67","78",
"PLM00012424","STRACHOWICE, PL","2023-07-22","0.00",,"65","75",
"PLM00012424","STRACHOWICE, PL","2023-07-23","0.00",,"72","88",
"PLM00012424","STRACHOWICE, PL","2023-07-24",,,"75","86",
"PLM00012424","STRACHOWICE, PL","2023-07-25","0.00",,"68","78",
"PLM00012424","STRACHOWICE, PL","2023-07-26","0.31",,"60","72",
"PLM00012424","STRACHOWICE, PL","2023-07-27","0.06",,"63","75",
"PLM00012424","STRACHOWICE, PL","2023-07-28","0.09",,"69","81","60"
"PLM00012424","STRACHOWICE, PL","2023-07-29","0.00",,"71","84","57"
"PLM00012424","STRACHOWICE, PL","2023-07-30","0.17",,"66","79","56"
"PLM00012424","STRACHOWICE, PL","2023-07-31","0.28",,"67","74","58"
"PLM00012424","STRACHOWICE, PL","2023-08-01","0.03",,"66","75",
"PLM00012424","STRACHOWICE, PL","2023-08-02","0.11",,"68","79","55"
"PLM00012424","STRACHOWICE, PL","2023-08-03","0.02",,"71","80",
"PLM00012424","STRACHOWICE, PL","2023-08-04","0.00",,"68","79",
"PLM00012424","STRACHOWICE, PL","2023-08-05","0.00",,"63","73",
"PLM00012424","STRACHOWICE, PL","2023-08-06","1.91",,"58","61",
"PLM00012424","STRACHOWICE, PL","2023-08-07","1.01",,"60","69",
"PLM00012424","STRACHOWICE, PL","2023-08-08","0.00",,"61","70",
"PLM00012424","STRACHOWICE, PL","2023-08-09","0.01",,"58","69",
"PLM00012424","STRACHOWICE, PL","2023-08-10","0.22",,"62","73",
"PLM00012424","STRACHOWICE, PL","2023-08-11","0.00",,"65","78",
"PLM00012424","STRACHOWICE, PL","2023-08-12","0.00",,"72","87","55"
"PLM00012424","STRACHOWICE, PL","2023-08-13","0.00",,"75","84","67"
"PLM00012424","STRACHOWICE, PL","2023-08-14","0.00",,"78","90",
"PLM00012424","STRACHOWICE, PL","2023-08-15","0.00",,"80","92",
"PLM00012424","STRACHOWICE, PL","2023-08-16","0.00",,"77","90",
"PLM00012424","STRACHOWICE, PL","2023-08-17","1.04",,"71","85","63"
"PLM00012424","STRACHOWICE, PL","2023-08-18","0.00",,"72","84",
"PLM00012424","STRACHOWICE, PL","2023-08-19","0.00",,"76","88",
"PLM00012424","STRACHOWICE, PL","2023-08-20","0.00",,"77","91",
"PLM00012424","STRACHOWICE, PL","2023-08-21","0.68",,"73","83",
"PLM00012424","STRACHOWICE, PL","2023-08-22","0.00",,"73","87","62"
"PLM00012424","STRACHOWICE, PL","2023-08-23","0.07",,"69","80",
"PLM00012424","STRACHOWICE, PL","2023-08-24","0.00",,"69","81","57"
"PLM00012424","STRACHOWICE, PL","2023-08-25","0.00",,"76","89",
"PLM00012424","STRACHOWICE, PL","2023-08-26","0.00",,"73","83",
"PLM00012424","STRACHOWICE, PL","2023-08-27","0.87",,"66","76",
"PLM00012424","STRACHOWICE, PL","2023-08-28","0.09",,"61","65",
"PLM00012424","STRACHOWICE, PL","2023-08-29","0.42",,"58",,
"PLM00012424","STRACHOWICE, PL","2023-08-30","0.12",,"59","63",
"PLM00012424","STRACHOWICE, PL","2023-08-31","0.00",,"59","68",
"PLM00012424","STRACHOWICE, PL","2023-09-01","0.02",,"62",,"50"
"PLM00012424","STRACHOWICE, PL","2023-09-02","0.09",,"65",,
"PLM00012424","STRACHOWICE, PL","2023-09-03","0.00",,"64","72",
"PLM00012424","STRACHOWICE, PL","2023-09-04","0.00",,"64","74",
"PLM00012424","STRACHOWICE, PL","2023-09-05","0.00",,"65","76","52"
"PLM00012424","STRACHOWICE, PL","2023-09-06","0.00",,"66","81",
"PLM00012424","STRACHOWICE, PL","2023-09-07","0.00",,"66","80",
"PLM00012424","STRACHOWICE, PL","2023-09-08","0.00",,"66",,"50"
"PLM00012424","STRACHOWICE, PL","2023-09-09","0.00",,"68",,"52"
"PLM00012424","STRACHOWICE, PL","2023-09-10","0.00",,"70","87","55"
"PLM00012424","STRACHOWICE, PL","2023-09-11","0.00",,"69","85","55"
"PLM00012424","STRACHOWICE, PL","2023-09-12","0.00",,"70","86","56"
"PLM00012424","STRACHOWICE, PL","2023-09-13","0.04",,"70","83","58"
"PLM00012424","STRACHOWICE, PL","2023-09-14","0.18",,"61","73",
"PLM00012424","STRACHOWICE, PL","2023-09-15","0.01",,"61","71",
"PLM00012424","STRACHOWICE, PL","2023-09-16","0.00",,"63","77",
"PLM00012424","STRACHOWICE, PL","2023-09-17","0.00",,"67","82",
"PLM00012424","STRACHOWICE, PL","2023-09-18","0.00",,"70","83",
"PLM00012424","STRACHOWICE, PL","2023-09-19","0.04",,"66",,"63"
"PLM00012424","STRACHOWICE, PL","2023-09-20","0.00",,"65","77","53"
"PLM00012424","STRACHOWICE, PL","2023-09-21","0.00",,"68","83",
"PLM00012424","STRACHOWICE, PL","2023-09-22","0.02",,"63","73",
"PLM00012424","STRACHOWICE, PL","2023-09-23","0.23",,"57","64",
"PLM00012424","STRACHOWICE, PL","2023-09-24","0.00",,"55","66",
"PLM00012424","STRACHOWICE, PL","2023-09-25","0.00",,"59","69","48"
"PLM00012424","STRACHOWICE, PL","2023-09-26","0.00",,"61","74","52"
"PLM00012424","STRACHOWICE, PL","2023-09-27","0.00",,"66","81","54"
"PLM00012424","STRACHOWICE, PL","2023-09-28","0.00",,"65","81",
"PLM00012424","STRACHOWICE, PL","2023-09-29",,,"67",,
"PLM00012424","STRACHOWICE, PL","2023-09-30","0.00",,"61","69",
"PLM00012424","STRACHOWICE, PL","2023-10-01","0.00",,"58","69","46"
"PLM00012424","STRACHOWICE, PL","2023-10-02","0.00",,"66","78",
"PLM00012424","STRACHOWICE, PL","2023-10-03","0.00",,"67","82",
"PLM00012424","STRACHOWICE, PL","2023-10-04","0.24",,"57","71",
"PLM00012424","STRACHOWICE, PL","2023-10-05","0.00",,"56","65","48"
"PLM00012424","STRACHOWICE, PL","2023-10-06","0.01",,"58","67","47"
"PLM00012424","STRACHOWICE, PL","2023-10-07","0.00",,"62",,
"PLM00012424","STRACHOWICE, PL","2023-10-08","0.53",,"51","65",
"PLM00012424","STRACHOWICE, PL","2023-10-09","0.18",,"46","49",
"PLM00012424","STRACHOWICE, PL","2023-10-10","0.09",,"51","60",
"PLM00012424","STRACHOWICE, PL","2023-10-11","0.03",,"64",,"52"
"PLM00012424","STRACHOWICE, PL","2023-10-12","0.00",,"62","68",
"PLM00012424","STRACHOWICE, PL","2023-10-13","0.04",,"64","71","54"
"PLM00012424","STRACHOWICE, PL","2023-10-14","0.00",,"60","74",
"PLM00012424","STRACHOWICE, PL","2023-10-15","0.04",,"47","55","42"
"PLM00012424","STRACHOWICE, PL","2023-10-16","0.00",,"44","52",
"PLM00012424","STRACHOWICE, PL","2023-10-17","0.00",,"43","51","34"
"PLM00012424","STRACHOWICE, PL","2023-10-18","0.00",,"42","56","29"
"PLM00012424","STRACHOWICE, PL","2023-10-19","0.20",,"44","48",
"PLM00012424","STRACHOWICE, PL","2023-10-20","0.06",,"50",,"46"
"PLM00012424","STRACHOWICE, PL","2023-10-21","0.03",,"57","71",
"PLM00012424","STRACHOWICE, PL","2023-10-22","0.02",,"53","59",
"PLM00012424","STRACHOWICE, PL","2023-10-23","0.17",,"53","65",
"PLM00012424","STRACHOWICE, PL","2023-10-24","0.00",,"53","62","44"
"PLM00012424","STRACHOWICE, PL","2023-10-25","0.14",,"53","60",
"PLM00012424","STRACHOWICE, PL","2023-10-26","0.11",,"52",,"45"
"PLM00012424","STRACHOWICE, PL","2023-10-27","0.02",,"48","52",
"PLM00012424","STRACHOWICE, PL","2023-10-28","0.23",,"52","57","47"
"PLM00012424","STRACHOWICE, PL","2023-10-29","0.07",,"56","64","46"
"PLM00012424","STRACHOWICE, PL","2023-10-30","0.00",,"58","68","51"
"PLM00012424","STRACHOWICE, PL","2023-10-31","0.02",,"57","64",
"PLM00012424","STRACHOWICE, PL","2023-11-01","0.02",,"53","61",
"PLM00012424","STRACHOWICE, PL","2023-11-02","0.00",,"52","62",
"PLM00012424","STRACHOWICE, PL","2023-11-03","0.13",,"50","58",
"PLM00012424","STRACHOWICE, PL","2023-11-04","0.80",,"47","54",
"PLM00012424","STRACHOWICE, PL","2023-11-05","0.00",,"51","57","41"
"PLM00012424","STRACHOWICE, PL","2023-11-06","0.00",,"52",,
"PLM00012424","STRACHOWICE, PL","2023-11-07","0.00",,"51","57","42"
"PLM00012424","STRACHOWICE, PL","2023-11-08","0.00",,"47","53",
"PLM00012424","STRACHOWICE, PL","2023-11-09","0.02",,"47","58","37"
"PLM00012424","STRACHOWICE, PL","2023-11-10","0.00",,"48",,
"PLM00012424","STRACHOWICE, PL","2023-11-11","0.00",,"39","49",
"PLM00012424","STRACHOWICE, PL","2023-11-12","0.05",,"43","47","40"
"PLM00012424","STRACHOWICE, PL","2023-11-13","0.00",,"44","50","37"
"PLM00012424","STRACHOWICE, PL","2023-11-14","0.14",,"51","55","43"
"PLM00012424","STRACHOWICE, PL","2023-11-15","0.13",,"47","52",
"PLM00012424","STRACHOWICE, PL","2023-11-16","0.05",,"44","53",
"PLM00012424","STRACHOWICE, PL","2023-11-17","0.11",,"39","42",
"PLM00012424","STRACHOWICE, PL","2023-11-18","0.08",,"39","42",
"PLM00012424","STRACHOWICE, PL","2023-11-19","0.03",,"41",,
"PLM00012424","STRACHOWICE, PL","2023-11-20","0.35",,"48","51","46"
"PLM00012424","STRACHOWICE, PL","2023-11-21","0.91",,"41","49",
"PLM00012424","STRACHOWICE, PL","2023-11-22","0.11","0.4","30","34","28"
"PLM00012424","STRACHOWICE, PL","2023-11-23","0.00",,"41",,"28"
"PLM00012424","STRACHOWICE, PL","2023-11-24","0.24",,"39","51",
"PLM00012424","STRACHOWICE, PL","2023-11-25","0.09","0.4","34","37",
"PLM00012424","STRACHOWICE, PL","2023-11-26","0.08","0.8","31","34","27"
"PLM00012424","STRACHOWICE, PL","2023-11-27","0.00",,"30","37",
"PLM00012424","STRACHOWICE, PL","2023-11-28","0.05","0.8","29","33",
"PLM00012424","STRACHOWICE, PL","2023-11-29","0.04","1.6","24",,
"PLM00012424","STRACHOWICE, PL","2023-11-30","0.00","1.6","30","40","22"
"PLM00012424","STRACHOWICE, PL","2023-12-01","0.02","0.8","28",,
"PLM00012424","STRACHOWICE, PL","2023-12-02","0.14","2.0","27","31",
"PLM00012424","STRACHOWICE, PL","2023-12-03","0.24","6.3","27",,
"PLM00012424","STRACHOWICE, PL","2023-12-04","0.01","5.1","18","27","9"
"PLM00012424","STRACHOWICE, PL","2023-12-05","0.00","4.3","25","31","18"
"PLM00012424","STRACHOWICE, PL","2023-12-06","0.02","3.5","29","33","22"
"PLM00012424","STRACHOWICE, PL","2023-12-07","0.10","3.9","32","34",
